url,reviewer_url,title,comment,star,trip_type,visit_date,language,province
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/suemI7628RE,Highly recommended,"What a wonderful hotel. So welcoming and comfortable with spa and pool. Excellent breakfast.
Good location near the Imperial Palace.",5,Traveled as a couple,February 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/karinap811,Great breakfast buffet,"Nice hotel, friendly staff. The rooms are nice and well furnished, however I could feel all the springs in the mattress and the fridge was not cooling and smelled like a durain had crawled in there and died. Thorough cleaning and stable internet. The breakfast buffet had a lot to choose from and it tasted good",3,Traveled as a couple,February 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/P5142ERdenisd,Great staff and service,"We had a great stay at Thanh Lich Royal Boutique Hotel. The staff are fantastic. I had to see a doctor and Anh called a doctor and in 10 minutes he was at the hotel , took me to the clinic where I got a great service. Anh and her colleague were very efficient and care about their clients ! Thanks a million to them",5,Traveled as a couple,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/A2873GEsamf,Nice hotel,Welcome back. The room is spacious and clean. The breakfast is very hearty and top. The staff is very nice and professional. He speaks in French. Thanks to Huong.,5,Traveled with friends,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/floriangY6852IX,Beautiful hotel,"Very comfortable and huge hotel room. Hearty breakfast. And on top
Professional staff to listen to
Thanks to Huong and Anh",5,Traveled with friends,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/didiermA3036UA,A hotel to note,"The hotel I recommend the room comfortable and very clean.
Breakfast and dinner costume, an excellent surprise the decor and everything
The staff, very pleasant evening.
Thank you Huong and his team",5,Traveled as a couple,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/jglsongs,Central luxury hotel in Hue,"The Thanh Lich Royal Boutique Hotel is a large luxury hotel, yet feels more homey even though it's a sizable hotel geared for many visitors. The staff is extremely friendly and helpful (special thanks to Tuyen and Giang, who were most helpful and friendly), the rooms are quiet and comfortable, there is a nice rooftop terrace with views of Hue. It's easy to get around the city and close walking distance to central sites. Highly recommended when staying in Hue.",5,Traveled as a couple,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/LeckaMittachessen,Extremely satisfied,"Were two nights as part of a round trip. Great place, very nice room with very good bathroom with large walk-in shower. Everyone at the hotel is very friendly, the location is good. Rooftop bar in 15 . Floor great. Breakfast was exceptionally versatile and good!!",5,Traveled as a couple,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/MollysMum50,Lovely Hotel,"This was a lovely hotel and we thoroughly enjoyed our stay. Its location meant we were within easy distance of the river and local restaurants. Our room was spacious, very comfortable and clean - it would have 5 stars but the shower design meant that water leaked everywhere no matter how careful we were! The restaurant was great - delicious food and helpful staff (especially Ha and Ty). Breafast is insane - so much choice and all of it very tasty! The staff were very welcoming and extremely helpful (especially Giang on reception) and booking an early check-in was very easy. I would highly recommend booking trips/cars through reception. Our transfer to Hoi An was made so much easier by booking a private car which made stops along the way.",4,Traveled as a couple,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/giselawessels,See well,NGOC is a super hotel professional. Very accommodating. All in all a great hotel,5,Traveled with friends,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/carlobZ6706HT,Perfect.,Welcome service Mr.Tien was fantastic and gave us great tips for the stay as well as solving small logistical problems. Exceptional service,5,Traveled with friends,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/thierryvJ7626FO,Bell hotel,The hotel is perfect. Perfect location. I recommend this hotel. Extraordinary breakfast. Thanks to Huong and Tuyen,5,Traveled as a couple,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/U3902VXflorencev,Bell hotel,"The room is comfortable
Perfect and hearty breakfast
The staff is lovely
Thanks to Huong and Tuyen
The hotel is very nice",5,Traveled with friends,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/norar4,Hue,"Very welcome excellent clean hotel
Comfortable bedding
Full breakfast with choice
Bravo to Huong tuyen very nice",5,Traveled as a couple,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/982valp,Very nice hotel,"Excellent stay at this hotel
Nothing wrong
Spacious and comfortable room
Charming staff
Thanks to HUONG and TUYEN",5,Traveled with friends,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/Nickvend,Good,"Good hotel, close to the center. Mr. Phuc Tien of a unique kindness. He immediately solved a problem for me late in the evening. Mr Phuc deserves praise.",5,Traveled with friends,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/Hitman2068,Great stay,Our stay at the Thanh Lich hotel was fantastic. The staff were excellent and I would like to thank Giang at the front desk who went above and beyond in helping us sort out last minute tours and provided excellent info during our stay. The room was fantastic and very comfortable. The breakfast buffet was HUUUGE. Definitely would recommend staying here. Lots of good local restaurants along the street.,5,Traveled as a couple,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/Odyssey64276515914,"Thanh Lịch, amazzing hotel and best receptionist.","Ms.Phuong, the receptionist was really helpful. She helped us a lot in introducing many sightseeing, entertainment places in Huế. She was a professional one. We was much appreciated staying at Thanh Lịch hotel. Highly recommend.",5,Traveled with friends,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/sim_nt2026,Thabh Lich Hotel,"Great hotel, Giang and Hoau are amazing. The food is very tasty and has a great variety. Greetings frim Argentina.",5,Traveled with family,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/gabb73,Highly recommended,"Very nice hotel, nice location.
Very well cared for
Spacious rooms
Delicious breakfast
Very friendly staff
A very nice experience",5,Traveled as a couple,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/675CarolineS675,Hotel in Hue,"Fantastic hotel. Good location, lovely sky bar. Breakfast good. Room fantastic",5,Traveled as a couple,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/893den_za,Very good hospitality,4 Star Hotel but feeling 5 star Hotel everyone is very helpful thank you for everyone special thank you Tuyen and Hoai🙏🙏,5,Traveled with friends,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/schobia,Super staff,Very friendly and helpful staff. Very good and rich food. Nice room.,5,Traveled as a couple,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/robertlI6496WC,Beautiful hotel,"Great and hearty breakfast, comfortable and clean room.the staff very nice and professional
Thanks to Huong and Hoai",5,Traveled with family,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/youne_760,Excellent,"Very nice hotel
Spacious and comfortable room
Excellent breakfast, plentiful and diverse
Very welcome and staff speak French
Thanks to huong and tuyen",5,Traveled with family,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/myriamdC4463LP,All right.,"Beautiful very comfortable room
Breakfast varies and at the top. Pleasant welcome
Beautiful swimming pool
Eat well last night at the restaurant. Thanks to Huong Et Hoai",5,Traveled with friends,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/B8086KBdaved,Nice and friendly in good location,"A very nice hotel in a perfect location. I especially enjoyed my stay thanks to the friendly and hospitable staff. Ms Hoai, Anh, and the entire team made me feel truly welcome. Breakfast was excellent, with a great variety of options. Thank you for a wonderful stay.",5,Traveled solo,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/laurencefQ8629YL,Beautiful hotel,"Very friendly welcome. Thank you Hương and Tien. Very clean and comfortable room.
Excellent breakfast , very diverse.",5,Traveled on business,January 2026,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/AndyLasa,"Great stay, very helpful staff","We really enjoyed our stay, the hotel is quite comfortable and offers a great breakfast. Tuyen Anh was particularly helpful at the reception, although there would be no negative report from any employee.",5,Traveled as a couple,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/graziellap343,It is recommended,"Thank you for this wonderful welcome we had, whether it be baggage handlers, hostesses, waiters........ it's just 👌",5,Traveled with friends,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/jeryane,"a superb quiet place, very well appointed with very good service","Very nice hotel with good service. The staff at the front desk is very careful, we had Mrs Huong Giang, she speaks very good French, is professional, works quickly and is very friendly. His smile and the way he greets guests make you feel good right away.

The rooms are spacious, clean, very well appointed, comfortable beds. The windows that come to the ground, offer a superb view of the city.",5,Traveled with friends,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/harrykE5386OH,Thanh Rich Royal,"Overall we are really happy, Rooms good. Thanks to Tuyen n Giang n team. Vietnam is awesome. Food good. Places are awesome..Recomended. Our tourist guide and the driver very efficient and good.",5,Traveled with family,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/Kriticakritica,That's good.,"Great, spacious rooms, pleasant furnishings, attentive staff. Super rich breakfast. Overall 8. Recommended.",5,Traveled with friends,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/Passenger14263072608,5/5,"Thank you thi huong for your welcome.
Room 905 is amazing, breakfast is great and very varied.,,,",5,Traveled with family,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/S4971EWaudreyh,Wonderful view of Hue,"A superb comfortable room, bright, overlooking the rooftops of Hue. Very clean, very spacious and attentive staff.
Thanks to the front desk staff , HUONG and Giang",5,Traveled with family,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/thorneta,The place to stay in Hue,Huge room at a very reasonable price - the team welcomes you soon as you enter the hotel to sort your stay. That helped in booking my transport to Hoi An (at a great price) without any fuss too - good central location.,5,Traveled solo,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/perot395,Nice hotel and service,"I have a good trip in Hue. The people in Hue very nice. My room very big and clean. Buffet is very good and many options, exam: bun bo, pho, banh mi, is traditional food in Húe. The receptionist Ms Thu and Ms Huong very friendly and helpful. I will come back there",5,Traveled as a couple,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/michaelmZ2679WH,As lovely as Hue.,"Had a very lovely stay at this Hotel in Hue. Location was in a nice neighborhood, while not in the Partystreet,it has lots of restaurants, coffeeshops and bars/places where you can grab a drink with locals.
My room was spacious, value was great. Breakfast was very nice, really wide selection at the buffet and you can get yourself dishes cooked.

I also really enjoyed the service, specially from Giang Ami at the Frontdesk.

Room was also very clean, to a level not usual for SEA/Vietnam.",5,Traveled solo,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/Daydream09283953387,Super Hotel,"Everything was great, room, breakfast, other equipment and especially the staff and especially to Huong and Anh who speak French and who helped us a lot during the stay. You can go to this hotel without reservations.",5,Traveled as a couple,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/TheLush101,Brilliant stay,"Stayed here for 2 nights in December 2024 as part of an organised tour.

We'd taken the overnight train from Hanoi to Hue, so arrived at the hotel mid morning and left our luggage there, before heading out to see a bit of the city. Fortunately, we were abele to check in when we got back in the early afternoon.

I was given a room on one of the upper floors which was a bit compact, but was fine for me on my own and would be fine for a couple who knew each other and had big suitcases. The room had a big king sized bed at one end, a desk with chair, mirror, hanging space and then an open bathroom in one corner. Everything was very modern and clean, including the towels and bedding. Did use the air con at one stage and it worked well.

The shower was great - plenty of water pressure and hot water. As I said above, you'd want to be sharing with someone you know well as there's just glass between the bathroom and the bedroom!

The lift was just down from the room, but I didn't hear too much noise from it, nor from other rooms. The wifi worked well, with good speed and range.

Location-wise, the hotel is in the middle of the city, so it's nice and easy to walk around, or just use Grab to get where you need to get to.

The included breakfast was good - they had a wide choice, including sushi! You could also have an omelette cooked fresh as well. All of the staff in the hotel were friendly and helpful. One of our group had her birthday whilst we were there and the hotel helped us have a small celebration for her - they even provided their own cake alongside the one we'd got her!

Overall a great stay and I'd definitely recommend if you're in Hue.",5,Traveled with friends,January 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/tinnap0py,Great affordable hotel,"The room was cozy and clean when we arrived the breakfast was considered good for the price of the hotel. The service was good

Thu Houng",5,Traveled with family,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/547jo_lleb,Charming Hotel,"Very nice hotel , we had a nice surprise when arriving in our room because we are on honeymoon , we had a very good cupcake and the room decorated, thanks to Mrs Huong who speaks French and Mrs P Anh",5,Traveled as a couple,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/483drissb,"Luxury hotel, luxurious.","Very nice experience in this atmosphere embellished with a beautiful local orchestra and an excellent meal ...........and the room was beautiful
The staff is professionally attentive.
Thank you Mrs Huong for your availability and kindness.",5,Traveled as a couple,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/nonnottef,Beautiful hotel,"The room is very nice very comfortable. the breakfast is Top
Very friendly staff he speaks good French. Thank you Huong and his team",5,Traveled with friends,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/fredericb355,Super holiday Service very nice delicious meal and Huong been particularly attentive and agreeable.and speaks very bi,Very nice service delicious meal and Huong been particularly attentive and amenable.and speaks very good French the room is very nice,5,Traveled with friends,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/301evelynet,Remarkable hotel.,"A hotel ideally located in the city center. A welcome to care. The rooms are huge and very clean and especially the bathroom exceptionally clean. Breakfast is very plentiful with a choice of local dishes but also very good French pastries. We have food on site: the service is impeccable and the dishes served very hearty. I highly recommend it.
Thanks to Huong and Anh for his excellent French.",5,Traveled with friends,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/D1559VQcatherinep,Good hotel Perfect welcome. Spacious impeccable room full breakfast Meals costumed animation very well horch,"Perfect welcome. Spacious impeccable room full breakfast
Meals costumed animation very well orchestrate pleasant and smiling staff Huong and Anh speak French very well",5,Traveled with friends,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/F7445KKphilippec,Beautiful hotel,"Excellent hotel, great service huong and giang, very nice comfortable and well equipped room and breakfast on top ,",5,Traveled with friends,December 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/pablolS3513FO,Hotel to recommend,"The hotel is very comfortable, the staff very attentive.
The spacious and very well kept rooms.
We arrived at the hotel the day after a major flood in Hue, in the middle of the street cleaning process.
The hotel restaurant, with an extensive menu was overtaken by the wave of newly arrived tourists and the lack of some products that generated some discomfort among guests. It must be understood that the situation they were experiencing was very sad and serious. The few people who tended the place were not enough.
But despite this, all the staff gave their best to meet the high demand very late at night. A prize for all of them.
Flawless breakfast.
Hotel to recommend.",4,Traveled with friends,November 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/Stay07329115104,Bell hotel,Perfect very clean and very nice staff speaks French everything was perfect and a big thank you to Huong for all the information and his professionalism,5,Traveled with friends,November 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/Explore07434303822,Visit to Hué,"Perfect hotel throughout. Clean, I enjoyed the massage in the spa and it was great. Full breakfast in everything you could want. I recommend it",5,Traveled with friends,November 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/K7710CPchantalh,Superb dinner,"The room is very good, the meal hearty and quality competent and attentive staff
Nguyen thi Huong who speaks very good French and charming",5,Traveled with friends,November 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/bernardbE2934WP,A place worth a visit,Very clean and very well located in the city. Attentive staff. Restaurant very good. We had excellent service from Huong and Tien at the reception.,5,Traveled as a couple,November 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/floriangP8053VR,Good Hotel with massiv loudly Rooms,"The hotel is well-maintained. The staff is very friendly. We had room 1101 on the 11th floor. The room is directly below the kitchen on the 12th floor. In the evening until about 10:00 PM, there is a lot of noise (knocking, running water, etc.) from the kitchen. But the worst part is that the kitchen starts up again around 5:30 AM, making it absolutely impossible to sleep. You feel like you're standing right in the middle of the kitchen.",3,Traveled as a couple,November 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/100katil,Beautiful services,"A superb hotel, very good varied meal with Vietnamese and European cuisine. ́The staff is very kind and attentive with always smiling and Mrs Huong is very attentive and very professional. 100% recommend this hotel",5,Traveled as a couple,November 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/stylartp,Immersive and exciting,"It was a fantastic experience a mix of emotions flavors and lots of kindness, enveloping smile
THANKS YOU
THU TUYEN",5,Traveled with family,November 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/LoveTravel701296,Excellent,"Excellent experience
Bedding and services very well
Staff with little care
Thanks to Huong and Giang for their kindness",5,Traveled with friends,November 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/sofiadT6825OI,"✨ Wonderful stay — clean, welcoming, and truly kind staff!","We chose this hotel and absolutely loved it! Everything was beautiful, clean, and welcoming. The staff was incredibly kind and attentive — especially Giang and Huong at the reception, who were truly friendly and helpful.

Our room was very spacious, spotless, and cool, with all the comforts we needed. The breakfast was abundant and delicious — lots of variety and great quality.

I highly recommend this hotel to anyone visiting the area! 🌸",5,Traveled as a couple,November 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/johnpV767ZS,Thanh Lick Royal Botique Hotel Hue.,"Absolute fantastic hotel. Staff great, food great and rooms spacious and clean. Nice batthrooms. Breakfast has a very large",5,Traveled with friends,November 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/685javam,Beautiful hotel,The room is comfortable and very clean the breakfast is very hearty and diverse the staff are very friendly and pleasant thank you Huong and Tam,5,Traveled with family,November 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/l_nag797,Great!,"Very pleasant moment personal, kind, room, very clean, we had a great stay good meal very large pool 👍🏼",5,Traveled with friends,November 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/621fabiennej,Good hotel with great staff,Super Large Very Very Comfortable Good Bedding Good Restaurant Small and Dinner Top Very Nice Person and Welcoming Thank you to all for your welcome welcomed by Huong and Anh at the reception,5,Traveled with friends,November 2025,all,Thua Thien Hue
https://www.tripadvisor.com/Hotel_Review-g293926-d633695-Reviews-Thanh_Lich_Royal_Boutique_Hotel-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/tatrin38,Perfect.,"Perfect the hotel is very welcoming and the staff very attentive I recommend this hotel located in the center of Hue and close to the historic center

Huong and Thu staff",5,Traveled as a couple,November 2025,all,Thua Thien Hue
